condition,value,E_MeV,mixture,d_mfp,B_exposure,T_primary,T_broad,T_broad_using_Geant4_MAC
thickness_cm,2,0.06,1,0.5179541979396721,2.9061420574788714,0.5957380643062136,1.7312994439213396,1.7284189562839356
thickness_cm,2,0.06,2,0.4924599217070301,,,,
thickness_cm,2,0.06,3,0.5462650802222633,3.014603883125597,0.5791087007696022,1.7457833380918621,1.7420086228768148
thickness_cm,2,0.06,4,0.5380673002610966,2.971080065784313,0.5838756188487213,1.7347412120589152,1.7334916115470698
thickness_cm,2,0.06,5,0.5025904281338534,2.821484470119312,0.6049615188784034,1.706889530535206,
thickness_cm,2,0.06,6,0.5127169108959005,2.877111933558635,0.598866300135969,1.7230053787273036,1.7200088317215096
thickness_cm,2,0.06,7,0.523309254159928,2.9383874497749165,0.5925563801314501,1.7411602306623075,1.7383259214474986
thickness_cm,2,0.06,8,0.5287889210087303,2.9784780712472227,0.5893182486226806,1.7552714805084728,1.7513707191179118
thickness_cm,2,0.06,9,0.5344003620835266,3.0198125889618113,0.5860205849720017,1.7696723398892156,1.765970280973492
thickness_cm,2,0.06,10,0.5460263122735659,3.106390999096535,0.5792469898750038,1.7993676356014736,1.7972826670006288
thickness_cm,2,0.08,1,0.4678125530840739,,,,
thickness_cm,2,0.08,2,0.44568202344732466,,,,
thickness_cm,2,0.08,3,0.4923905069137522,,,,
thickness_cm,2,0.08,4,0.48485340992167103,,,,
thickness_cm,2,0.08,5,0.45354790014338453,,,,
thickness_cm,2,0.08,6,0.462948996612941,,,,
thickness_cm,2,0.08,7,0.47278528214804666,,,,
thickness_cm,2,0.08,8,0.4778737251968528,,,,
thickness_cm,2,0.08,9,0.48308473163885807,,,,
thickness_cm,2,0.08,10,0.49388084755350237,,,,
thickness_cm,2,0.1,1,0.43699474932695803,,,,
thickness_cm,2,0.1,2,0.4166572593403919,,,,
thickness_cm,2,0.1,3,0.4595841867636819,,,,
thickness_cm,2,0.1,4,0.45249169712793735,,,,
thickness_cm,2,0.1,5,0.423527287213837,,,,
thickness_cm,2,0.1,6,0.432406416271217,,,,
thickness_cm,2,0.1,7,0.44169132298766506,,,,
thickness_cm,2,0.1,8,0.4464971845758567,,,,
thickness_cm,2,0.1,9,0.4514161936451688,,,,
thickness_cm,2,0.1,10,0.46161002303061316,,,,
thickness_cm,2,0.15,1,0.3868717851629341,,,,
thickness_cm,2,0.15,2,0.36911862115127175,,,,
thickness_cm,2,0.15,3,0.4065910949734961,,,,
thickness_cm,2,0.15,4,0.4002834673629243,,,,
thickness_cm,2,0.15,5,0.37486411365478256,,,,
thickness_cm,2,0.15,6,0.38278099005205474,,,,
thickness_cm,2,0.15,7,0.39105937646702293,,,,
thickness_cm,2,0.15,8,0.3953444118245512,,,,
thickness_cm,2,0.15,9,0.39972756960172623,,,,
thickness_cm,2,0.15,10,0.4088165952403399,,,,
thickness_cm,2,0.2,1,0.35264608952862425,,,,
thickness_cm,2,0.2,2,0.3365335941746785,,,,
thickness_cm,2,0.2,3,0.3705404722384072,,,,
thickness_cm,2,0.2,4,0.364785315926893,,,,
thickness_cm,2,0.2,5,0.34168737508156294,,,,
thickness_cm,2,0.2,6,0.34891104955388025,,,,
thickness_cm,2,0.2,7,0.35646704322279255,,,,
thickness_cm,2,0.2,8,0.36037690941794936,,,,
thickness_cm,2,0.2,9,0.3643788281001331,,,,
thickness_cm,2,0.2,10,0.3726721399614809,,,,
thickness_cm,2,0.3,1,0.3056134454850315,,,,
thickness_cm,2,0.3,2,0.2916930469352156,,,,
thickness_cm,2,0.3,3,0.32107612275640574,,,,
thickness_cm,2,0.3,4,0.31609134203655354,,,,
thickness_cm,2,0.3,5,0.29611581110641627,,,,
thickness_cm,2,0.3,6,0.3023781420526878,,,,
thickness_cm,2,0.3,7,0.30892586701542735,,,,
thickness_cm,2,0.3,8,0.3123126368792067,,,,
thickness_cm,2,0.3,9,0.31578190655319544,,,,
thickness_cm,2,0.3,10,0.3229685622701989,,,,
thickness_cm,2,0.356,1,0.2863376404505972,,,,
thickness_cm,2,0.356,2,0.27330342704149935,,,,
thickness_cm,2,0.356,3,0.30081331277445394,,,,
thickness_cm,2,0.356,4,0.29614481462140996,,,,
thickness_cm,2,0.356,5,0.27744228276822264,,,,
thickness_cm,2,0.356,6,0.28330585084664195,,,,
thickness_cm,2,0.356,7,0.2894391675468281,,,,
thickness_cm,2,0.356,8,0.29261286629262134,,,,
thickness_cm,2,0.356,9,0.2958612854631152,,,,
thickness_cm,2,0.356,10,0.3025930947218144,,,,
thickness_cm,2,0.4,1,0.27349599932839064,,,,
thickness_cm,2,0.4,2,0.2610504425783944,,,,
thickness_cm,2,0.4,3,0.2873179152159393,,,,
thickness_cm,2,0.4,4,0.282857315926893,,,,
thickness_cm,2,0.4,5,0.2649984251608747,,,,
thickness_cm,2,0.4,6,0.2706006651580544,,,,
thickness_cm,2,0.4,7,0.276457932231065,,,,
thickness_cm,2,0.4,8,0.27949151923571214,,,,
thickness_cm,2,0.4,9,0.28259376500894523,,,,
thickness_cm,2,0.4,10,0.2890254837102183,,,,
thickness_cm,2,0.5,1,0.2496354188475825,,,,
thickness_cm,2,0.5,2,0.23827896069124982,,,,
thickness_cm,2,0.5,3,0.2622449760541163,,,,
thickness_cm,2,0.5,4,0.25817418276762405,,,,
thickness_cm,2,0.5,5,0.2418732886989409,,,,
thickness_cm,2,0.5,6,0.2469898652532815,,,,
thickness_cm,2,0.5,7,0.25234182569934793,,,,
thickness_cm,2,0.5,8,0.2551112098654551,,,,
thickness_cm,2,0.5,9,0.2579457954188474,,,,
thickness_cm,2,0.5,10,0.26381717369930907,,,,
thickness_cm,2,0.511,1,0.2473537058052952,,,,
thickness_cm,2,0.511,2,0.236103244493124,,,,
thickness_cm,2,0.511,3,0.2598483601688292,,,,
thickness_cm,2,0.511,4,0.25581282506527414,,,,
thickness_cm,2,0.511,5,0.2396642588126095,,,,
thickness_cm,2,0.511,6,0.24473116557531036,,,,
thickness_cm,2,0.511,7,0.2500338705745866,,,,
thickness_cm,2,0.511,8,0.2527791327818754,,,,
thickness_cm,2,0.511,9,0.25558626554215824,,,,
thickness_cm,2,0.511,10,0.26140641153416205,,,,
thickness_cm,2,0.6,1,0.23081862509183057,,,,
thickness_cm,2,0.6,2,0.2203204267575352,,,,
thickness_cm,2,0.6,3,0.2424750071766595,,,,
thickness_cm,2,0.6,4,0.23871103916449088,,,,
thickness_cm,2,0.6,5,0.22364363085192598,,,,
thickness_cm,2,0.6,6,0.2283714249171083,,,,
thickness_cm,2,0.6,7,0.23331941661842,,,,
thickness_cm,2,0.6,8,0.2358784008494694,,,,
thickness_cm,2,0.6,9,0.23849763288721426,,,,
thickness_cm,2,0.6,10,0.2439255563037886,,,,
thickness_cm,2,0.662,1,0.22099791866420793,,,,
thickness_cm,2,0.662,2,0.21095064662691168,,,,
thickness_cm,2,0.662,3,0.23215913880085837,,,,
thickness_cm,2,0.662,4,0.2285544229765013,,,,
thickness_cm,2,0.662,5,0.21413396364266069,,,,
thickness_cm,2,0.662,6,0.21865848856826287,,,,
thickness_cm,2,0.662,7,0.2233911605378676,,,,
thickness_cm,2,0.662,8,0.2258400924662856,,,,
thickness_cm,2,0.662,9,0.2283494440850139,,,,
thickness_cm,2,0.662,10,0.23354399951514496,,,,
thickness_cm,2,0.8,1,0.20269350959163632,,,,
thickness_cm,2,0.8,2,0.19347391464849298,,,,
thickness_cm,2,0.8,3,0.21292988702090468,,,,
thickness_cm,2,0.8,4,0.20962189033942558,,,,
thickness_cm,2,0.8,5,0.19638946656507372,,,,
thickness_cm,2,0.8,6,0.20054403379107624,,,,
thickness_cm,2,0.8,7,0.20488972846171036,,,,
thickness_cm,2,0.8,8,0.20713705271752997,,,,
thickness_cm,2,0.8,9,0.2094400500849433,,,,
thickness_cm,2,0.8,10,0.2142098001319883,,,,
thickness_cm,2,1,1,0.18223014630712261,,,,
thickness_cm,2,1,2,0.17394318486065474,,,,
thickness_cm,2,1,3,0.191433566160274,,,,
thickness_cm,2,1,4,0.18845856919060053,,,,
thickness_cm,2,1,5,0.17656239107829352,,,,
thickness_cm,2,1,6,0.18029753539262713,,,,
thickness_cm,2,1,7,0.18420721130858564,,,,
thickness_cm,2,1,8,0.18623028204787404,,,,
thickness_cm,2,1,9,0.18830098323886788,,,,
thickness_cm,2,1,10,0.1925921675712804,,,,
thickness_cm,2,1.173,1,0.16836373581855546,,,,
thickness_cm,2,1.173,2,0.16071138168836965,,,,
thickness_cm,2,1.173,3,0.17686518311140165,,,,
thickness_cm,2,1.173,4,0.174118182767624,,,,
thickness_cm,2,1.173,5,0.16313530872013685,,,,
thickness_cm,2,1.173,6,0.1665817399182184,,,,
thickness_cm,2,1.173,7,0.1701867213460002,,,,
thickness_cm,2,1.173,8,0.1720521272259235,,,,
thickness_cm,2,1.173,9,0.1739614515526659,,,,
thickness_cm,2,1.173,10,0.17792103866718745,,,,
thickness_cm,2,1.33,1,0.15784650646223458,,,,
thickness_cm,2,1.33,2,0.15066961462009654,,,,
thickness_cm,2,1.33,3,0.16581709366606506,,,,
thickness_cm,2,1.33,4,0.16324204699738903,,,,
thickness_cm,2,1.33,5,0.15293660999258835,,,,
thickness_cm,2,1.33,6,0.1561748339253234,,,,
thickness_cm,2,1.33,7,0.15955933032122183,,,,
thickness_cm,2,1.33,8,0.1613092803327121,,,,
thickness_cm,2,1.33,9,0.1631031934550216,,,,
thickness_cm,2,1.33,10,0.1668179509488343,,,,
thickness_cm,2,1.5,1,0.14830867907845108,,,,
thickness_cm,2,1.5,2,0.14156355766500345,,,,
thickness_cm,2,1.5,3,0.15579974618784376,,,,
thickness_cm,2,1.5,4,0.15337990600522194,,,,
thickness_cm,2,1.5,5,0.14369791023433334,,,,
thickness_cm,2,1.5,6,0.14673631903268006,,,,
thickness_cm,2,1.5,7,0.14991720668888542,,,,
thickness_cm,2,1.5,8,0.15156316427733046,,,,
thickness_cm,2,1.5,9,0.15324787370074752,,,,
thickness_cm,2,1.5,10,0.15673915419736292,,,,
thickness_cm,2,2,1,0.12726888302535957,,,,
thickness_cm,2,2,2,0.12146227293010425,,,,
thickness_cm,2,2,3,0.13371483223670189,,,,
thickness_cm,2,2,4,0.1316331906005222,,,,
thickness_cm,2,2,5,0.12329793213684567,,,,
thickness_cm,2,2,6,0.1259145910433458,,,,
thickness_cm,2,2,7,0.12865162718845258,,,,
thickness_cm,2,2,8,0.13006927818265157,,,,
thickness_cm,2,2,9,0.13151754292772658,,,,
thickness_cm,2,2,10,0.13452166062842597,,,,
thickness_cm,2,2.51,1,0.11245776327717869,,,,
thickness_cm,2,2.51,2,0.10731758184252159,,,,
thickness_cm,2,2.51,3,0.11816639944860519,,,,
thickness_cm,2,2.51,4,0.11632881462140993,,,,
thickness_cm,2,2.51,5,0.10894697980286353,,,,
thickness_cm,2,2.51,6,0.11125942981501447,,,,
thickness_cm,2,2.51,7,0.11368096154877237,,,,
thickness_cm,2,2.51,8,0.11493535406415196,,,,
thickness_cm,2,2.51,9,0.11621651663135152,,,,
thickness_cm,2,2.51,10,0.1188743428194319,,,,
thickness_cm,2,3,1,0.10206329275120311,,,,
thickness_cm,2,3,2,0.0973747109650724,,,,
thickness_cm,2,3,3,0.10727320292182416,,,,
thickness_cm,2,3,4,0.10560269451697128,,,,
thickness_cm,2,3,5,0.09885924869810968,,,,
thickness_cm,2,3,6,0.10097126387528385,,,,
thickness_cm,2,3,7,0.10318313993450692,,,,
thickness_cm,2,3,8,0.10432631487245744,,,,
thickness_cm,2,3,9,0.10549640431103095,,,,
thickness_cm,2,3,10,0.10792122035313606,,,,
thickness_cm,2,4,1,0.08733490177999406,,,,
thickness_cm,2,4,2,0.08328327167254877,,,,
thickness_cm,2,4,3,0.0918374195290406,,,,
thickness_cm,2,4,4,0.09039832898172324,,,,
thickness_cm,2,4,5,0.08457023178150132,,,,
thickness_cm,2,4,6,0.08639262401454734,,,,
thickness_cm,2,4,7,0.08830155326455436,,,,
thickness_cm,2,4,8,0.08928796768361273,,,,
thickness_cm,2,4,9,0.09029760588987543,,,,
thickness_cm,2,4,10,0.09239274293256475,,,,
thickness_cm,2,5,1,0.07763962285294163,,,,
thickness_cm,2,5,2,0.07399717293416089,,,,
thickness_cm,2,5,3,0.08168207654156068,,,,
thickness_cm,2,5,4,0.08039728459530027,,,,
thickness_cm,2,5,5,0.07515604834068727,,,,
thickness_cm,2,5,6,0.07679315038317007,,,,
thickness_cm,2,5,7,0.07850556595723387,,,,
thickness_cm,2,5,8,0.07939165931020195,,,,
thickness_cm,2,5,9,0.08029861452718468,,,,
thickness_cm,2,5,10,0.0821781285943245,,,,
thickness_cm,2,6,1,0.07079715239630455,,,,
thickness_cm,2,6,2,0.06744213054237151,,,,
thickness_cm,2,6,3,0.07452320746941038,,,,
thickness_cm,2,6,4,0.07334654830287206,,,,
thickness_cm,2,6,5,0.06850831354256859,,,,
thickness_cm,2,6,6,0.0700170513492567,,,,
thickness_cm,2,6,7,0.07159249803382584,,,,
thickness_cm,2,6,8,0.07240908190655643,,,,
thickness_cm,2,6,9,0.0732448911370356,,,,
thickness_cm,2,6,10,0.07497413742946032,,,,
thickness_cm,2,7,1,0.06572134162854959,,,,
thickness_cm,2,7,2,0.0625759307938826,,,,
thickness_cm,2,7,3,0.0692174209501613,,,,
thickness_cm,2,7,4,0.06812100261096607,,,,
thickness_cm,2,7,5,0.06357670593418163,,,,
thickness_cm,2,7,6,0.06499038909863171,,,,
thickness_cm,2,7,7,0.06646910759312749,,,,
thickness_cm,2,7,8,0.06723427385809796,,,,
thickness_cm,2,7,9,0.0680174549231061,,,,
thickness_cm,2,7,10,0.06964046761572545,,,,
thickness_cm,2,8,1,0.061814408419299714,,,,
thickness_cm,2,8,2,0.058825482941868484,,,,
thickness_cm,2,8,3,0.06513669660494266,,,,
thickness_cm,2,8,4,0.06409836031331594,,,,
thickness_cm,2,8,5,0.05978058097764725,,,,
thickness_cm,2,8,6,0.06112210203332136,,,,
thickness_cm,2,8,7,0.06252533866064051,,,,
thickness_cm,2,8,8,0.06325008127619776,,,,
thickness_cm,2,8,9,0.0639946498874394,,,,
thickness_cm,2,8,10,0.06553481514902558,,,,
thickness_cm,2,9,1,0.05874276899044275,,,,
thickness_cm,2,9,2,0.05587381201573973,,,,
thickness_cm,2,9,3,0.06192618883851806,,,,
thickness_cm,2,9,4,0.06093691906005222,,,,
thickness_cm,2,9,5,0.056789616446971954,,,,
thickness_cm,2,9,6,0.05807707933661729,,,,
thickness_cm,2,9,7,0.0594210715337685,,,,
thickness_cm,2,9,8,0.06011788875293557,,,,
thickness_cm,2,9,9,0.060831111586726244,,,,
thickness_cm,2,9,10,0.06230914746326549,,,,
thickness_cm,2,10,1,0.05625023100038853,,,,
thickness_cm,2,10,2,0.05347748123808365,,,,
thickness_cm,2,10,3,0.05932962027655009,,,,
thickness_cm,2,10,4,0.05837831853785901,,,,
thickness_cm,2,10,5,0.05436639324222294,,,,
thickness_cm,2,10,6,0.05560728623079841,,,,
thickness_cm,2,10,7,0.05690796484236167,,,,
thickness_cm,2,10,8,0.05758100396295251,,,,
thickness_cm,2,10,9,0.05826988887514451,,,,
thickness_cm,2,10,10,0.05969465891796522,,,,
thickness_cm,2,11,1,0.05421136694856687,,,,
thickness_cm,2,11,2,0.05151730801995862,,,,
thickness_cm,2,11,3,0.0572033629400145,,,,
thickness_cm,2,11,4,0.05628365535248042,,,,
thickness_cm,2,11,5,0.05237929860148094,,,,
thickness_cm,2,11,6,0.05358606665915602,,,,
thickness_cm,2,11,7,0.05484835108775006,,,,
thickness_cm,2,11,8,0.05550288843531299,,,,
thickness_cm,2,11,9,0.05617007305982399,,,,
thickness_cm,2,11,10,0.05755553192635591,,,,
thickness_cm,2,12,1,0.052506086674857406,,,,
thickness_cm,2,12,2,0.04987410977242303,,,,
thickness_cm,2,12,3,0.05542631872894965,,,,
thickness_cm,2,12,4,0.054533472584856406,,,,
thickness_cm,2,12,5,0.05071736490195127,,,,
thickness_cm,2,12,6,0.05189731923637388,,,,
thickness_cm,2,12,7,0.05312885703573487,,,,
thickness_cm,2,12,8,0.05376611908501243,,,,
thickness_cm,2,12,9,0.05441838460335924,,,,
thickness_cm,2,12,10,0.05577009656695712,,,,
thickness_cm,2,13,1,0.05106233608318788,,,,
thickness_cm,2,13,2,0.04848449150135897,,,,
thickness_cm,2,13,3,0.053925265536402006,,,,
thickness_cm,2,13,4,0.053052762402088775,,,,
thickness_cm,2,13,5,0.049313495441479005,,,,
thickness_cm,2,13,6,0.05046716126270524,,,,
thickness_cm,2,13,7,0.051673900530183545,,,,
thickness_cm,2,13,8,0.052296965137745594,,,,
thickness_cm,2,13,9,0.05293746187044897,,,,
thickness_cm,2,13,10,0.054259125914153716,,,,
thickness_cm,2,14,1,0.04984542246063464,,,,
thickness_cm,2,14,2,0.047310416210295726,,,,
thickness_cm,2,14,3,0.05266077607401197,,,,
thickness_cm,2,14,4,0.05180818798955614,,,,
thickness_cm,2,14,5,0.04812639994181495,,,,
thickness_cm,2,14,6,0.049261290056124875,,,,
thickness_cm,2,14,7,0.05044569049302983,,,,
thickness_cm,2,14,8,0.05105992659106924,,,,
thickness_cm,2,14,9,0.05168862404344255,,,,
thickness_cm,2,14,10,0.05298866557125348,,,,
thickness_cm,2,15,1,0.04880197240269974,,,,
thickness_cm,2,15,2,0.0463037037037037,,,,
thickness_cm,2,15,3,0.05157652564412296,,,,
thickness_cm,2,15,4,0.0507386318537859,,,,
thickness_cm,2,15,5,0.047107046197538215,,,,
thickness_cm,2,15,6,0.0482242935918227,,,,
thickness_cm,2,15,7,0.04939293903261236,,,,
thickness_cm,2,15,8,0.04999765728719043,,,,
thickness_cm,2,15,9,0.05061661281141049,,,,
thickness_cm,2,15,10,0.051899295344045034,,,,
thickness_cm,5,0.015,1,8.52858967813178,1.7759712919072763,0.0001977336414489352,0.00035116927065759564,0.00035514087504819763
thickness_cm,5,0.015,2,7.820083159912377,1.798215235609123,0.00040158828536809073,0.000722142173191045,0.0007226333769634786
thickness_cm,5,0.015,3,9.315457258373954,1.754043424462056,9.002192930460664e-05,0.00015790237315413335,0.00016300847259535168
thickness_cm,5,0.015,4,9.201697023498694,1.7452324628987546,0.00010086808100673471,0.0001760382494432547,0.00017978978555219463
thickness_cm,5,0.015,5,8.361610377364633,1.7552020494095322,0.00023366773738426843,0.0004101340915377563,0.00041459530525498077
thickness_cm,5,0.015,6,8.471680606422087,1.7689249912820975,0.00020931283510701958,0.0003702587050169157,0.0003749087749962634
thickness_cm,5,0.015,7,8.586814525742657,1.7831460876688072,0.00018654939045902855,0.00033264481575401745,0.00033424875310790095
thickness_cm,5,0.015,8,8.646387422001668,1.7904527373072172,0.00017576065169929572,0.00031469113994590445,0.00031984567006252096
thickness_cm,5,0.015,9,8.70736978844718,1.7978958376867142,0.00016536262166196475,0.0002973047691950093,0.00030162872973572065
thickness_cm,5,0.015,10,8.833738541596519,1.813207425959579,0.00014573239317179195,0.0002642430575019542,0.00026641399469214876
thickness_cm,5,0.02,1,4.307106981148808,2.542796988911613,0.013472469377147587,0.0342577545654148,0.033638596033900826
thickness_cm,5,0.02,2,3.9791326142955663,2.576314355761654,0.018701854025350042,0.048181855004868185,0.046956190337869116
thickness_cm,5,0.02,3,4.671359206019868,2.50696088661173,0.009359539335281598,0.023463999030254916,0.022928120096581902
thickness_cm,5,0.02,4,4.615106945169714,2.487868651376923,0.009901124472907337,0.024632697189527025,0.0240423858897096
thickness_cm,5,0.02,5,4.221350306441222,2.48511346876895,0.014678810224741408,0.03647850899500825,0.03532886265162362
thickness_cm,5,0.02,6,4.277880878700851,2.5231526113227734,0.013872027469959478,0.0350012423351695,0.03435323751949701
thickness_cm,5,0.02,7,4.3370120933936835,2.562878771474014,0.013075538382543926,0.033511019746215495,0.03248196325712912
thickness_cm,5,0.02,8,4.367606262134405,2.583410109123542,0.01268156059622174,0.03276167184374201,0.031932311732932206
thickness_cm,5,0.02,9,4.398927636297108,2.6044096932523892,0.012290512738521506,0.03200953051124738,0.03127360175117045
thickness_cm,5,0.02,10,4.463821834974207,2.6478727961242505,0.011518258177981796,0.030498882488213672,0.0296602450443302
thickness_cm,5,0.03,1,2.1630639640883818,4.362589994612954,0.11497230978523026,0.5015770483265866,0.4998583989164392
thickness_cm,5,0.03,2,2.0265794744635106,4.381346531568939,0.13178552684165687,0.5773980609386786,0.5738455756724974
thickness_cm,5,0.03,3,2.314635287847997,4.390010777547271,0.09880221179913241,0.4337427746436995,0.43221147846477725
thickness_cm,5,0.03,4,2.284363550913838,4.32839926457652,0.10183885673215931,0.4407992325847919,0.43809124086827095
thickness_cm,5,0.03,5,2.1115848296632884,4.184278215227543,0.12104597708325457,0.5064900449503945,0.5033248655936715
thickness_cm,5,0.03,6,2.145514020626997,4.300577117785396,0.11700787712136887,0.5032013989488043,0.5021269214304352
thickness_cm,5,0.03,7,2.181010844492698,4.426365132386973,0.11292732096559123,0.49985755601596543,0.49682089825282133
thickness_cm,5,0.03,8,2.199375343677405,4.491986799959809,0.11087239387771834,0.49803732977865556,0.49688468471285113
thickness_cm,5,0.03,9,2.218172210042619,4.559534279672748,0.10880780499546358,0.4961129167727639,0.4932833144533963
thickness_cm,5,0.03,10,2.257132667780037,4.700757039585516,0.10465012163582176,0.4919347959730696,0.4895194184026537
thickness_cm,5,0.04,1,1.6226449001955234,6.182371111793181,0.19737596836573362,1.2202514849865163,1.2212642053996117
thickness_cm,5,0.04,2,1.5328782787716524,6.110868799499409,0.21591331338517655,1.3194179301620135,1.3197204456388378
thickness_cm,5,0.04,3,1.7223458890531074,6.369847021924806,0.17864657092826933,1.137951327804515,1.13793757703965
thickness_cm,5,0.04,4,1.6981009399477807,6.2488130652092035,0.18303078066167577,1.1437251335341196,1.1446536473110898
thickness_cm,5,0.04,5,1.5789466918547868,5.912162068719768,0.20619216775402674,1.2190415130624601,1.2215810807433323
thickness_cm,5,0.04,6,1.6077535131848069,6.075167032214847,0.2003371637293082,1.2170817324157213,1.2187772506350147
thickness_cm,5,0.04,7,1.6378855686124507,6.297600818707,0.19439063371159024,1.2241946140110833,1.2252619361142842
thickness_cm,5,0.04,8,1.6534740561063188,6.416706253160327,0.19138387405358753,1.2280541013937036,1.228963589965757
thickness_cm,5,0.04,9,1.6694364606462098,6.53993014974588,0.18835318016551736,1.2318166417649845,1.2332091097362892
thickness_cm,5,0.04,10,1.7025088193106976,6.799448839189388,0.18222577854032945,1.2390348583664257,1.2399718173379015
thickness_cm,5,0.05,1,1.408197232598326,7.291360110622154,0.24458381367336487,1.783348662721814,1.7856404163205097
thickness_cm,5,0.05,2,1.335916371546793,7.142482400021088,0.26291713524979565,1.8778810111856294,1.8788430291528668
thickness_cm,5,0.05,3,1.4884646226213993,7.607647251105562,0.22571895339742812,1.7171901753363685,1.7197680545564555
thickness_cm,5,0.05,4,1.4666253785900785,7.442219849365292,0.23070270732937478,1.7169402677889845,1.7206236900251726
thickness_cm,5,0.05,5,1.3677856282460674,6.959185919889073,0.25467027028601974,1.7722977591888132,1.7748465493363863
