set,material,E_MeV,Zeq,B_1mfp,B_2mfp,B_3mfp,B_4mfp,B_5mfp,B_6mfp,B_7mfp,B_8mfp,B_9mfp,B_10mfp,B_11mfp,B_12mfp,B_15mfp,B_20mfp,B_25mfp,B_30mfp,B_35mfp,B_40mfp
new,Mix8,11,6.12301,1.35392,1.66538,1.95405,2.22741,2.48987,2.74438,2.99309,3.23759,3.4791,3.71857,3.95671,4.19405,4.90442,6.08239,7.21796,8.26719,9.25656,10.2914
new,Mix8,12,6.12256,1.33362,1.6259,1.89614,2.15163,2.39667,2.63413,2.86609,3.09408,3.31929,3.54262,3.76476,3.98624,4.64965,5.7517,6.81435,7.78862,8.68892,9.61146
new,Mix8,13,6.12211,1.31495,1.58972,1.8432,2.08249,2.31176,2.5338,2.75062,2.96369,3.17416,3.38289,3.59056,3.79767,4.41856,5.45187,6.44932,7.35873,8.18424,9.01253
new,Mix8,14,6.12255,1.29766,1.55633,1.79445,2.01893,2.23382,2.44181,2.64483,2.84431,3.04135,3.2368,3.43128,3.6253,4.20739,5.17797,6.11637,6.96869,7.73042,8.47882
new,Mix8,15,6.12230,1.28156,1.52536,1.74934,1.96022,2.1619,2.357,2.54737,2.7344,2.91913,3.10238,3.28477,3.46677,4.01319,4.92601,5.81031,6.61151,7.31797,7.99783
new,Mix9,0.015,6.84566,1.25943,1.40177,1.5003,1.57583,1.63778,1.6911,1.73862,1.78208,1.82259,1.86086,1.89738,1.93245,2.03062,2.17217,2.2815,2.35983,2.42519,2.50039
new,Mix9,0.02,6.87049,1.60031,1.9918,2.2952,2.54809,2.76901,2.96855,3.15331,3.32759,3.49433,3.65558,3.81278,3.96693,4.41673,5.12905,5.76413,6.28906,6.74459,7.2378
new,Mix9,0.03,6.89943,2.8071,4.43224,5.97667,7.47782,8.95797,10.4324,11.9127,13.4077,14.9249,16.4702,18.0489,19.6651,24.7704,34.2028,44.5945,55.4045,66.4095,78.3944
new,Mix9,0.04,6.91816,4.06669,7.92144,12.4617,17.6669,23.5306,30.0512,37.2285,45.063,53.5555,62.7072,72.5199,82.9971,118.486,192.226,288.239,412.532,566,739.567
new,Mix9,0.05,6.93063,4.93922,10.9742,19.13,29.5844,42.5296,58.1511,76.6209,98.0934,122.706,150.58,181.827,216.55,342.722,637.595,1080.39,1749.61,2690.9,3816.66
new,Mix9,0.06,6.94054,5.15949,12.4166,23.1701,38.0308,57.6448,82.6573,113.692,151.337,196.138,248.597,309.179,378.326,641.759,1308.7,2413.17,4261.23,7074.46,10543.8
new,Mix9,0.08,6.95413,4.91083,12.5963,25.0229,43.4883,69.4333,104.386,149.915,207.594,278.964,365.523,468.716,589.96,1076.7,2420.38,4857.85,9246.91,16180.6,24641.2
new,Mix9,0.1,6.96389,4.64905,11.9045,23.8159,41.8165,67.5644,102.902,149.818,210.412,286.86,381.381,496.222,633.65,1204.94,2858.57,5911.54,11505,21055.7,34624.9
new,Mix9,0.15,6.97934,3.74467,9.28876,18.4881,32.5046,52.6845,80.5241,117.638,165.724,226.533,301.84,393.424,503.06,958.268,2265.41,4638.65,8885.08,15901.3,25424.3
new,Mix9,0.2,6.98309,3.36199,7.9473,15.326,26.276,41.6759,62.4762,89.675,124.294,167.36,219.882,282.849,357.22,658.164,1484.53,2917.48,5403.26,9488.61,15153.4
new,Mix9,0.3,6.99428,2.84077,6.21062,11.3741,18.7028,28.5911,41.4343,57.6145,77.4886,101.38,129.572,162.312,199.808,342.616,694.66,1239.15,2078.53,3262.28,4602.32
new,Mix9,0.356,6.99739,2.70949,5.71661,10.1859,16.3656,24.5122,34.8736,47.6795,63.1343,81.4126,102.658,126.984,154.478,256.636,498.162,855.929,1386.44,2107.83,2897.16
new,Mix9,0.4,6.99920,2.62001,5.38982,9.41683,14.8797,21.9589,30.8232,41.6221,54.4814,69.5008,86.7543,106.292,128.144,207.738,389.502,649.016,1021.22,1511.37,2030.42
new,Mix9,0.5,7.00108,2.46202,4.83409,8.14744,12.4898,17.9464,24.5908,32.4807,41.6564,52.1406,63.9398,77.0473,91.4461,142.17,251.695,399.491,600.879,852.366,1103.92
new,Mix9,0.511,7.00107,2.4502,4.78928,8.04269,12.2915,17.6144,24.0788,31.7369,40.6242,50.7598,62.1474,74.7781,88.6337,137.324,242.024,382.668,573.53,811.253,1049.01
new,Mix9,0.6,7.00194,2.36301,4.46461,7.29305,10.8864,15.2817,20.5074,26.5814,33.5103,41.2898,49.9065,59.3395,69.5631,104.709,177.496,271.238,393.667,541.92,688.296
new,Mix9,0.662,7.00475,2.308,4.27775,6.88378,10.1478,14.0912,18.729,24.0676,30.1048,36.8302,44.2267,52.272,60.9407,90.4392,150.575,226.862,325.17,442.896,558.514
new,Mix9,0.8,7.00237,2.20203,3.92794,6.1326,8.81329,11.9689,15.5949,19.682,24.2163,29.1796,34.5507,40.3066,46.4236,66.7268,106.448,154.757,214.691,284.036,350.316
new,Mix9,1,7.00328,2.10799,3.59989,5.42278,7.56107,10.0031,12.7371,15.7498,19.0266,22.5514,26.3075,30.2777,34.4454,47.9845,73.4872,102.981,137.881,177.63,216.981
new,Mix9,1.173,6.57903,2.0348,3.3851,4.99847,6.85624,8.94433,11.2495,13.7582,16.4566,19.3305,22.3659,25.5489,28.8667,39.5206,59.2941,81.9719,108.618,138.564,167.783
new,Mix9,1.33,6.26869,1.98408,3.2298,4.68657,6.33456,8.15885,10.146,12.2831,14.5576,16.9571,19.4697,22.0843,24.7906,33.3781,49.0306,66.6728,87.0436,109.527,131.199
new,Mix9,1.5,6.20044,1.93887,3.08769,4.39935,5.85418,7.43755,9.13677,10.9402,12.8368,14.8163,16.869,18.9863,21.1601,27.9597,40.0556,53.3087,68.1735,84.172,99.3835
new,Mix9,2,6.16860,1.84156,2.79984,3.84397,4.96093,6.14156,7.37847,8.66527,9.99635,11.3666,12.7716,14.2071,15.6697,20.1922,28.0938,36.4819,45.4712,54.8596,63.9742
new,Mix9,2.51,6.16309,1.77,2.60587,3.48893,4.41137,5.36785,6.35426,7.36717,8.40365,9.46115,10.5374,11.6306,12.7389,16.1418,22.0326,28.2009,34.6756,41.3487,47.9336
new,Mix9,3,6.16106,1.7138,2.45828,3.22426,4.0079,4.80664,5.61855,6.44203,7.27579,8.11869,8.96975,9.82811,10.693,13.3213,17.7906,22.3551,27.0039,31.69,36.3247
new,Mix9,4,6.15698,1.6265,2.24726,2.86505,3.48102,4.09591,4.71021,5.32434,5.93859,6.5532,7.16834,7.78413,8.40063,10.2544,13.3521,16.4396,19.5069,22.5809,25.7058
new,Mix9,5,6.15596,1.5645,2.10318,2.62687,3.13992,3.64506,4.14423,4.6389,5.13023,5.61912,6.10633,6.59245,7.07794,8.53369,10.9619,13.3735,15.7382,18.0712,20.4499
new,Mix9,6,6.15451,1.51504,1.99064,2.44525,2.88599,3.31721,3.74188,4.16217,4.57973,4.99581,5.41134,5.827,6.24325,7.49679,9.58295,11.5948,13.5025,15.4235,17.5392
new,Mix9,7,6.15310,1.46949,1.89778,2.3039,2.69519,3.07607,3.44956,3.81784,4.18257,4.54499,4.90602,5.26633,5.62637,6.7062,8.48881,10.1976,11.8389,13.5442,15.4687
new,Mix9,8,6.15140,1.43,1.8181,2.18354,2.53368,2.87297,3.20439,3.53012,3.85177,4.17056,4.48738,4.80289,5.11751,6.05735,7.59676,9.06569,10.4967,12.0222,13.7713
new,Mix9,9,6.15206,1.40135,1.75981,2.09507,2.41466,2.72306,3.02333,3.31765,3.60766,3.89462,4.17949,4.46297,4.74556,5.59054,6.98309,8.31612,9.57554,10.8471,12.2636
new,Mix9,10,6.14908,1.37577,1.70819,2.01718,2.31034,2.59218,2.86574,3.1332,3.39623,3.65608,3.91371,4.16989,4.42515,5.18869,6.45339,7.67426,8.81467,9.91487,11.0882
new,Mix9,11,6.14909,1.35355,1.66477,1.95328,2.22654,2.48895,2.74346,2.99221,3.23679,3.47842,3.71803,3.95634,4.19389,4.90505,6.0848,7.22249,8.27398,9.26593,10.304
new,Mix9,12,6.14873,1.33327,1.6253,1.89537,2.15074,2.39571,2.63315,2.86513,3.09318,3.31847,3.54192,3.76422,3.98588,4.65001,5.75369,6.8182,7.79434,8.69685,9.62251
new,Mix9,13,6.14837,1.31462,1.58914,1.84243,2.08159,2.31077,2.53278,2.74959,2.96269,3.17323,3.38206,3.58987,3.79715,4.41869,5.45349,6.45256,7.3635,8.19082,9.02199
new,Mix9,14,6.14891,1.29733,1.55576,1.79369,2.01803,2.23282,2.44075,2.64375,2.84324,3.04034,3.23586,3.43046,3.62463,4.20731,5.17925,6.11908,6.9726,7.73577,8.48675
new,Mix9,15,6.14840,1.28126,1.52481,1.74859,1.95932,2.1609,2.35592,2.54626,2.73329,2.91805,3.10137,3.28386,3.46598,4.01293,4.92698,5.81252,6.61462,7.32215,8.00425
new,Mix10,0.015,6.82757,1.26221,1.40626,1.50607,1.58265,1.64549,1.69959,1.74783,1.79197,1.83311,1.872,1.9091,1.94475,2.04454,2.18851,2.29976,2.37951,2.44608,2.5227
new,Mix10,0.02,6.84607,1.60819,2.00691,2.31692,2.5759,2.80251,3.00745,3.19739,3.37669,3.54834,3.71443,3.87644,4.03538,4.49964,5.23682,5.89716,6.44582,6.92268,7.43721
new,Mix10,0.03,6.86418,2.84075,4.51267,6.11198,7.67448,9.22166,10.7685,12.3262,13.9037,15.5085,17.1467,18.8235,20.5433,25.9936,36.1218,47.361,59.1643,71.3382,84.7655
new,Mix10,0.04,6.87502,4.11069,8.0685,12.7714,18.2032,24.3621,31.2511,38.8744,47.2365,56.3419,66.1956,76.803,88.1712,126.953,208.609,316.691,459.016,637.519,841.805
new,Mix10,0.05,6.88191,4.97126,11.1182,19.4912,30.2982,43.7628,60.1036,79.5251,102.215,128.342,158.059,191.508,228.822,365.405,688.719,1180.88,1934.47,3008.74,4311.13
new,Mix10,0.06,6.88766,5.17339,12.5145,23.4642,38.6851,58.883,84.7692,117.039,156.356,203.343,258.58,322.612,395.959,677.291,1397.53,2602.51,4637.96,7773.15,11696.1
new,Mix10,0.08,6.89533,4.90802,12.6324,25.1839,43.92,70.3584,106.12,152.885,212.349,286.189,376.047,483.519,610.177,1121.56,2545.21,5143.26,9850.97,17374.6,26715
new,Mix10,0.1,6.90104,4.62812,11.8906,23.8778,42.0787,68.2251,104.251,152.256,214.469,293.211,390.862,509.841,652.604,1249.08,2989.86,6227.26,12193.7,22446.1,37119.9
new,Mix10,0.15,6.90971,3.72997,9.27027,18.4981,32.6051,52.977,81.1603,118.83,167.755,229.768,306.73,400.514,512.997,981.682,2334.85,4801.97,9230.63,16580.9,26621.4
new,Mix10,0.2,6.90966,3.34882,7.92906,15.3248,26.3321,41.8524,62.8635,90.3949,125.504,169.253,222.693,286.851,362.727,670.469,1518.21,2990.99,5546.5,9743.03,15551.5
new,Mix10,0.3,6.91665,2.83758,6.20907,11.3841,18.7405,28.68,41.6063,57.9103,77.9582,102.082,130.577,163.695,201.654,346.415,703.787,1256.55,2109.05,3315.34,4689.93
new,Mix10,0.356,6.91819,2.70857,5.71861,10.1978,16.3982,24.5805,34.9974,47.8839,63.4493,81.8736,103.305,127.862,155.636,258.96,503.624,866.314,1404.85,2140.33,2951.25
new,Mix10,0.4,6.91901,2.62068,5.3943,9.4302,14.9094,22.0149,30.9185,41.7726,54.7061,69.8218,87.1964,106.882,128.912,209.236,392.93,655.451,1032.64,1531.72,2064.56
new,Mix10,0.5,6.92010,2.46155,4.8345,8.1514,12.5015,17.9717,24.6376,32.5585,41.7766,52.3165,64.1861,77.3798,91.8814,143.013,253.461,402.319,605.542,862.125,1124.23
new,Mix10,0.511,6.91999,2.45011,4.79035,8.04738,12.3036,17.6394,24.1239,31.8109,40.7378,50.9253,62.3785,75.0898,89.0416,138.114,243.698,385.386,577.997,820.332,1067.46
new,Mix10,0.6,6.92063,2.36566,4.47037,7.30275,10.9015,15.3041,20.5402,26.6283,33.5761,41.3803,50.0285,59.5005,69.7713,105.112,178.388,272.741,395.934,545.536,694.333
new,Mix10,0.662,6.92372,2.30955,4.28154,6.89074,10.1591,14.1085,18.7543,24.1032,30.1534,36.8949,44.3109,52.3793,61.0751,90.6781,151.053,227.617,326.258,444.559,561.178
new,Mix10,0.8,6.92051,2.2017,3.92842,6.13502,8.81878,11.9786,15.6097,19.7028,24.2437,29.214,34.5924,40.3553,46.479,66.7986,106.531,154.841,214.78,284.092,350.21
new,Mix10,1,6.92165,2.10647,3.59824,5.42232,7.56306,10.0088,12.7475,15.7658,19.0488,22.5803,26.3434,30.3207,34.4953,48.0532,73.5849,103.132,138.141,178.005,217.355
new,Mix10,1.173,6.56394,2.03467,3.38501,4.99857,6.85668,8.94523,11.2509,13.7603,16.4594,19.3341,22.3703,25.5541,28.8726,39.5287,59.3061,81.9916,108.652,138.612,167.834
new,Mix10,1.33,6.30311,1.98406,3.22953,4.6859,6.33334,8.15698,10.1434,12.2798,14.5535,16.9521,19.464,22.0779,24.7835,33.3695,49.0199,66.6564,87.0156,109.488,131.162
new,Mix10,1.5,6.24541,1.9384,3.08673,4.39793,5.85236,7.43541,9.13442,10.9377,12.8344,14.8141,16.8672,18.985,21.1595,27.9621,40.0657,53.3285,68.2047,84.2184,99.4509
new,Mix10,2,6.21866,1.84114,2.79922,3.84326,4.96017,6.14073,7.3775,8.66408,9.99479,11.3645,12.7688,14.2034,15.6649,20.1828,28.0739,36.4519,45.4336,54.8111,63.9015
new,Mix10,2.51,6.21339,1.76961,2.60529,3.48828,4.41071,5.36723,6.35367,7.36661,8.40309,9.46055,10.5368,11.6298,12.7379,16.14,22.0298,28.2006,34.6817,41.3587,47.9371
new,Mix10,3,6.21239,1.71342,2.45772,3.22363,4.00729,4.8061,5.61812,6.44174,7.27565,8.1187,8.96991,9.82843,10.6935,13.3222,17.7928,22.3605,27.0146,31.7051,36.3399
new,Mix10,4,6.20863,1.62667,2.24733,2.86495,3.48074,4.09545,4.70964,5.32373,5.93803,6.55278,7.16818,7.78434,8.40134,10.2573,13.36,16.4523,19.5216,22.5957,25.7227
new,Mix10,5,6.20781,1.56466,2.10315,2.62654,3.13929,3.6442,4.14323,4.6379,5.12936,5.61856,6.10623,6.59299,7.07929,8.53845,10.9745,13.3936,15.7632,18.1005,20.4888
new,Mix10,6,6.20648,1.51373,1.98891,2.44349,2.88444,3.31599,3.74106,4.16177,4.57975,4.99624,5.41216,5.82821,6.24485,7.49988,9.59212,11.6164,13.5324,15.4395,17.5144
new,Mix10,7,6.20525,1.46888,1.8968,2.30269,2.69386,3.07471,3.44825,3.81665,4.18156,4.54421,4.90556,5.26626,5.62676,6.70858,8.49703,10.2137,11.8588,13.5588,15.4711
new,Mix10,8,6.20351,1.43,1.81784,2.18296,2.53281,2.87184,3.20307,3.5287,3.85033,4.1692,4.4862,4.80198,5.11696,6.05832,7.60071,9.07136,10.5032,12.0316,13.7886
new,Mix10,9,6.20438,1.40095,1.75904,2.09402,2.4134,2.72168,3.02191,3.31627,3.60641,3.89358,4.17873,4.46257,4.74561,5.59234,6.98881,8.32605,9.58938,10.8655,12.2887
new,Mix10,10,6.20141,1.375,1.70695,2.01565,2.30865,2.59045,2.86405,3.13165,3.39489,3.65501,3.91299,4.16957,4.42529,5.19055,6.45912,7.68482,8.83063,9.93668,11.1168
new,Mix10,11,6.20126,1.35282,1.66356,1.95175,2.22481,2.48713,2.74164,2.99046,3.23519,3.47704,3.71694,3.95561,4.19357,4.90629,6.08957,7.23148,8.2875,9.28459,10.3293
new,Mix10,12,6.20110,1.33258,1.62412,1.89383,2.14897,2.39381,2.6312,2.86321,3.09136,3.31684,3.54053,3.76313,3.98516,4.65072,5.75763,6.82584,7.80572,8.71262,9.64454
new,Mix10,13,6.20091,1.31395,1.58798,1.8409,2.0798,2.30882,2.53073,2.74754,2.96071,3.17138,3.38042,3.58849,3.79609,4.41893,5.45669,6.45899,7.37294,8.20388,9.04081
new,Mix10,14,6.20165,1.2967,1.55462,1.79217,2.01623,2.23082,2.43863,2.64159,2.84112,3.03831,3.234,3.42883,3.62328,4.20713,5.18178,6.12443,6.98032,7.74635,8.50252
new,Mix10,15,6.20060,1.28065,1.52371,1.74711,1.95754,2.1589,2.35379,2.54405,2.73108,2.91591,3.09936,3.28203,3.4644,4.0124,4.92889,5.81685,6.62072,7.33036,8.01696
old,Mix1,0.015,6.62076,1.29454,1.45882,1.5739,1.66295,1.73652,1.8002,1.85721,1.90955,1.95847,2.00483,2.04916,2.09183,2.21173,2.38581,2.52117,2.61867,2.70049,2.79519
old,Mix1,0.02,6.63450,1.67763,2.14232,2.51349,2.82951,3.10991,3.36614,3.60548,3.83284,4.0516,4.26421,4.47242,4.67748,5.28124,6.25976,7.16955,7.95892,8.65627,9.38947
old,Mix1,0.03,6.64099,3.05799,5.04468,7.02168,9.01344,11.0358,13.1008,15.2181,17.3961,19.6422,21.963,24.3644,26.8518,34.872,50.2305,67.9492,87.5891,109.344,134.841
old,Mix1,0.04,6.64474,4.35027,8.88881,14.5289,21.2905,29.2093,38.3243,48.6742,60.2955,73.2231,87.4904,103.131,120.181,180.21,314.037,504.018,773.2,1133.87,1566.04
old,Mix1,0.05,6.64820,5.12815,11.8346,21.3123,33.9393,50.1233,70.276,94.8007,124.085,158.499,198.392,244.1,295.95,491.79,980.836,1767.86,3038.59,4951.88,7399.47
old,Mix1,0.06,6.65184,5.23667,12.9631,24.826,41.7444,64.726,94.8245,133.112,180.654,238.496,307.654,389.113,483.842,857.664,1859.75,3606.86,6670.89,11617,18174.6
old,Mix1,0.08,6.65745,4.8964,12.7803,25.8501,45.7222,74.2512,113.476,165.574,232.808,317.489,421.944,548.494,699.465,1323.1,3119.01,6474.73,12697.1,23077.2,36831.5
old,Mix1,0.1,6.66184,4.54665,11.8301,24.0989,43.0626,70.7463,109.457,161.747,230.377,318.273,428.492,564.189,728.606,1428.33,3531.46,7543.83,15089.5,28340.1,47790.3
old,Mix1,0.15,6.66842,3.67785,9.20216,18.5252,32.944,53.9866,83.3809,123.023,174.944,241.271,324.194,425.942,548.763,1066.72,2589.72,5404.96,10510.5,19107.6,31099.4
old,Mix1,0.2,6.66901,3.30467,7.86594,15.3145,26.5068,42.421,64.1275,92.7623,129.501,175.536,232.051,300.211,381.153,711.834,1631.75,3238.43,6025.97,10586.6,16853.6
old,Mix1,0.3,6.67449,2.82741,6.20388,11.4154,18.86,28.963,42.1548,58.8555,79.4619,104.337,133.804,168.145,207.602,358.696,733.38,1312.96,2207.5,3485.91,4972.31
old,Mix1,0.356,6.67569,2.70569,5.72483,10.2351,16.5003,24.7949,35.387,48.5276,64.4429,83.3294,105.351,130.642,159.307,266.344,521.052,899.501,1463.63,2244.01,3124.69
old,Mix1,0.4,6.67636,2.62276,5.4082,9.47172,15.0016,22.1893,31.2153,42.2419,55.4074,70.8242,88.578,108.73,131.319,213.941,403.729,675.763,1068.67,1595.93,2172.95
old,Mix1,0.5,6.67730,2.46016,4.83576,8.16352,12.5373,18.0496,24.7813,32.7982,42.1481,52.8612,64.9505,78.4142,93.2387,145.659,259.09,411.4,620.126,891.703,1186.47
old,Mix1,0.511,6.67720,2.44988,4.79365,8.06175,12.3409,17.7163,24.2625,32.039,41.0887,51.4374,63.0953,76.0584,90.312,140.596,249.025,394.107,592.052,848.115,1124.35
old,Mix1,0.6,6.67781,2.374,4.48828,7.33265,10.9474,15.3725,20.6397,26.7707,33.7763,41.6563,50.4013,59.9939,70.4114,106.363,181.192,277.52,403.176,557.036,713.486
old,Mix1,0.662,6.68028,2.31474,4.29382,6.91272,10.1944,14.1618,18.8314,24.2113,30.3011,37.0918,44.5679,52.7081,61.488,91.4193,152.554,230.004,329.692,449.802,569.665
old,Mix1,0.8,6.67781,2.20078,3.92996,6.14244,8.83548,12.0078,15.6544,19.7654,24.3259,29.3171,34.7166,40.5004,46.6438,67.0099,106.767,155.07,215.004,284.182,349.777
old,Mix1,1,6.67852,2.1016,3.59283,5.42047,7.56872,10.0256,12.7787,15.814,19.1161,22.668,26.4521,30.4504,34.6454,48.2582,73.8732,103.589,138.939,179.145,218.423
old,Mix1,1.173,6.33924,2.03268,3.38365,5.00014,6.86329,8.95879,11.2731,13.7923,16.5023,19.3884,22.4364,25.632,28.9622,39.6513,59.4877,82.2894,109.165,139.347,168.599
old,Mix1,1.33,6.09267,1.98423,3.23121,4.69009,6.34089,8.16854,10.1595,12.3006,14.5792,16.9828,19.4993,22.1176,24.8272,33.4227,49.0867,66.7584,87.1903,109.732,131.394
old,Mix1,1.5,6.03760,1.94059,3.09122,4.40458,5.86089,7.44542,9.14541,10.9491,12.8455,14.8243,16.8757,18.991,21.1623,27.9507,40.0183,53.2358,68.0587,84.0011,99.1357
old,Mix1,2,6.01050,1.84291,2.80181,3.84623,4.96336,6.14422,7.38154,8.66908,10.0013,11.3733,12.7805,14.219,15.6852,20.2225,28.1584,36.5802,45.5952,55.0195,64.2111
old,Mix1,2.51,6.00690,1.77124,2.60769,3.49098,4.41343,5.36982,6.3561,7.36892,8.4054,9.46303,10.5396,11.6332,12.7422,16.1478,22.0425,28.2048,34.6613,41.3225,47.9259
old,Mix1,3,6.00348,1.71497,2.46002,3.22621,4.0098,4.80832,5.61988,6.44294,7.27624,8.11865,8.96923,9.82713,10.6916,13.3186,17.7847,22.3405,26.9743,31.6469,36.2799
old,Mix1,4,5.99959,1.626,2.24702,2.86535,3.48191,4.09731,4.71197,5.32623,5.94034,6.55449,7.16884,7.78348,8.3985,10.2459,13.3288,16.4037,19.4669,22.5413,25.6592
old,Mix1,5,5.99861,1.56401,2.10331,2.6279,3.14184,3.64768,4.14724,4.64191,5.13277,5.62071,6.10644,6.59054,7.07347,8.51849,10.9215,13.3075,15.6541,17.9714,20.3206
old,Mix1,6,5.99717,1.51902,1.99588,2.45052,2.89061,3.32076,3.74414,4.16303,4.57915,4.99377,5.40783,5.82196,6.23655,7.48326,9.54334,11.5094,13.3956,15.371,17.6192
old,Mix1,7,5.99542,1.47137,1.90079,2.3076,2.69925,3.08021,3.45356,3.82148,4.18565,4.54731,4.90737,5.26649,5.62509,6.69877,8.46344,10.149,11.7814,13.5048,15.4668
old,Mix1,8,5.99376,1.43012,1.81904,2.18543,2.53648,2.87651,3.20848,3.5345,3.85618,4.17471,4.49099,4.80569,5.11924,6.05457,7.58501,9.04836,10.4767,11.9938,13.7201
old,Mix1,9,5.99418,1.40264,1.76221,2.09835,2.41856,2.72734,3.02773,3.32193,3.61157,3.89793,4.18194,4.46434,4.74563,5.58547,6.96646,8.28701,9.53479,10.7932,12.19
old,Mix1,10,5.99098,1.37809,1.71194,2.02183,2.31548,2.59747,2.8709,3.138,3.40043,3.65947,3.91611,4.1711,4.42502,5.18351,6.43687,7.64366,8.76842,9.8516,11.0053
old,Mix1,11,5.99147,1.35576,1.66844,1.95794,2.23181,2.49452,2.74906,2.99759,3.24173,3.48271,3.72148,3.95876,4.1951,4.90164,6.07097,7.1962,8.2344,9.21144,10.2306
old,Mix1,12,5.99068,1.33538,1.6289,1.90002,2.15611,2.4015,2.63911,2.871,3.09875,3.32354,3.54629,3.76769,3.98828,4.6482,5.74228,6.79574,7.76074,8.65056,9.55867
old,Mix1,13,5.99004,1.31663,1.59265,1.84706,2.08702,2.31673,2.539,2.75585,2.96878,3.17893,3.38718,3.59422,3.80054,4.41825,5.44422,6.43345,7.33513,8.15194,8.96723
old,Mix1,14,5.99020,1.29927,1.5592,1.79829,2.0235,2.23889,2.44718,2.65031,2.84974,3.04655,3.2416,3.43554,3.62886,4.20805,5.17183,6.10286,6.94876,7.70343,8.44024
old,Mix1,15,5.99088,1.2831,1.52814,1.75311,1.96475,2.16698,2.36245,2.553,2.74004,2.92462,3.10756,3.28949,3.47087,4.01468,4.92127,5.79899,6.595,7.29598,7.96575
old,Mix2,0.015,6.51588,1.31132,1.48631,1.60959,1.7054,1.78483,1.85377,1.91563,1.97252,2.02578,2.07631,2.12469,2.17131,2.30257,2.49378,2.643,2.75075,2.84144,2.94673
old,Mix2,0.02,6.52961,1.71288,2.21252,2.61676,2.96406,3.27424,3.55905,3.82606,4.0804,4.32569,4.56451,4.79877,5.02984,5.71234,6.82761,7.88096,8.81288,9.6439,10.5082
old,Mix2,0.03,6.53436,3.16435,5.31306,7.48963,9.71245,11.9942,14.3451,16.7739,19.2882,21.8954,24.6019,27.4139,30.337,39.8198,58.1664,79.6426,103.976,131.647,164.612
old,Mix2,0.04,6.53687,4.46536,9.29434,15.4152,22.8726,31.7276,42.0434,53.8811,67.2986,82.3502,99.0878,117.562,137.826,209.971,373.899,612.008,957.778,1431.13,2005.02
old,Mix2,0.05,6.53975,5.20284,12.1821,22.2091,35.7567,53.3372,75.4743,102.688,135.486,174.358,219.775,272.193,332.059,561.008,1144.54,2103.02,3680.93,6104.9,9265.04
old,Mix2,0.06,6.54297,5.26664,13.1774,25.4836,43.2381,67.6093,99.8369,141.201,192.994,256.504,332.998,423.724,529.916,954.095,2113.25,4168.02,7824.94,13839.2,21999.1
old,Mix2,0.08,6.54818,4.89093,12.8492,26.1644,46.5809,76.1233,117.045,171.782,242.9,333.052,444.936,581.28,744.836,1427.49,3423.83,7193.56,14249.4,26228.9,42545.6
old,Mix2,0.1,6.55226,4.50835,11.7981,24.192,43.5042,71.9021,111.874,166.198,237.9,330.214,446.537,590.402,765.461,1516.44,3802.01,8208.36,16561.8,31358.4,53298.1
old,Mix2,0.15,6.55825,3.65343,9.16886,18.5333,33.0934,54.4445,84.4015,124.968,178.301,246.673,332.437,437.995,565.786,1107.6,2713.63,5699.81,11137.9,20350.2,33314.9
old,Mix2,0.2,6.55914,3.28398,7.83534,15.3062,26.5814,42.6748,64.7005,93.8452,131.341,178.441,236.393,306.428,389.748,731.22,1685.1,3354.34,6248.88,10974,17441.1
old,Mix2,0.3,6.56419,2.82265,6.20134,11.4298,18.9154,29.0946,42.4108,59.2978,80.167,105.396,135.323,170.243,210.409,364.513,747.445,1339.75,2254.04,3566.16,5105.5
old,Mix2,0.356,6.56530,2.70434,5.72771,10.2524,16.548,24.8953,35.5697,48.8299,64.9103,84.0152,106.317,131.955,161.043,269.848,529.357,915.341,1491.65,2293.4,3207.73
old,Mix2,0.4,6.56593,2.62374,5.41469,9.49115,15.0448,22.271,31.3547,42.4625,55.7375,71.2966,89.2298,109.602,132.457,216.171,408.87,685.452,1085.84,1626.55,2224.94
old,Mix2,0.5,6.56683,2.45951,4.83635,8.16917,12.5541,18.086,24.8488,32.9107,42.3229,53.1179,65.3113,78.9034,93.8819,146.922,261.814,415.838,627.09,905.271,1215.13
old,Mix2,0.511,6.56674,2.44977,4.7952,8.06846,12.3583,17.7524,24.3276,32.1462,41.2538,51.6789,63.4338,76.5166,90.9142,141.78,251.603,398.37,598.803,861.014,1150.79
old,Mix2,0.6,6.56735,2.3779,4.49663,7.34657,10.9688,15.4042,20.6859,26.837,33.8695,41.7851,50.5754,60.2248,70.7114,106.952,182.528,279.824,406.689,562.583,722.659
old,Mix2,0.662,6.56966,2.31716,4.29955,6.92298,10.2108,14.1866,18.8674,24.2618,30.3701,37.1839,44.6881,52.862,61.6815,91.7676,153.264,231.139,331.329,452.292,573.678
old,Mix2,0.8,6.56740,2.20034,3.93068,6.14589,8.84325,12.0214,15.6752,19.7945,24.3642,29.365,34.7743,40.5676,46.72,67.1073,106.875,155.172,215.1,284.21,349.554
old,Mix2,1,6.56796,2.09932,3.59028,5.41954,7.57123,10.0332,12.7929,15.8361,19.1469,22.7081,26.5017,30.5095,34.7137,48.3509,74.0033,103.798,139.309,179.671,218.896
old,Mix2,1.173,6.22301,2.03163,3.38292,5.00095,6.86677,8.96593,11.2847,13.8092,16.5248,19.4171,22.4712,25.673,29.0093,39.7156,59.5833,82.4477,109.438,139.737,169
