set,material,E_MeV,Zeq,B_1mfp,B_2mfp,B_3mfp,B_4mfp,B_5mfp,B_6mfp,B_7mfp,B_8mfp,B_9mfp,B_10mfp,B_11mfp,B_12mfp,B_15mfp,B_20mfp,B_25mfp,B_30mfp,B_35mfp,B_40mfp
old,Mix5,1.33,5.96491,2.06677,3.46087,5.12107,7.02247,9.1452,11.4704,13.9796,16.6541,19.4758,22.4274,25.4929,28.6582,38.6478,56.7975,77.6868,102.509,129.648,153.997
old,Mix5,1.5,5.91077,2.01626,3.29041,4.76428,6.41259,8.21571,10.1561,12.2174,14.3841,16.6417,18.9768,21.3773,23.833,31.4572,44.9185,59.8656,76.9663,95.0799,111.086
old,Mix5,2,5.88521,1.90404,2.95089,4.10147,5.33883,6.65076,8.02719,9.45943,10.9397,12.4612,14.0177,15.6039,17.2154,22.169,30.7642,39.9636,50.028,60.6076,70.6116
old,Mix5,2.51,5.88201,1.82096,2.72188,3.67864,4.68095,5.7217,6.79535,7.89734,9.02382,10.1715,11.3377,12.52,13.7168,17.3833,23.7538,30.5673,37.8607,45.2891,52.3047
old,Mix5,3,5.87878,1.75569,2.54821,3.36509,4.20108,5.05265,5.91715,6.79247,7.6769,8.56902,9.46772,10.3721,11.2816,14.0371,18.7294,23.5862,28.5681,33.4969,38.1922
old,Mix5,4,5.87527,1.65657,2.30523,2.94936,3.59035,4.22908,4.86619,5.50219,6.13748,6.77236,7.40712,8.04196,8.67708,10.5853,13.7788,16.9841,20.18,23.3285,26.3805
old,Mix5,5,5.87471,1.57778,2.12634,2.65822,3.17839,3.68998,4.19519,4.69567,5.19269,5.68727,6.18019,6.67207,7.16338,8.63653,11.0872,13.4957,15.8158,18.0715,20.3673
old,Mix5,6,5.87365,1.52687,2.01367,2.47812,2.92715,3.36503,3.7947,4.21834,4.63762,5.05385,5.46806,5.88105,6.29343,7.53049,9.59241,11.617,13.5589,15.4553,17.4322
old,Mix5,7,5.87235,1.48077,1.91663,2.32786,2.72231,3.10469,3.47824,3.8453,4.20766,4.5667,4.92347,5.2788,5.63328,6.69503,8.45543,10.1498,11.6901,13.059,14.3626
old,Mix5,8,5.87099,1.44083,1.83379,2.20086,2.55042,2.88747,3.21539,3.53662,3.85298,4.1659,4.47644,4.78544,5.09353,6.01579,7.5442,9.00783,10.3045,11.3766,12.2905
old,Mix5,9,5.87159,1.40565,1.76477,2.0989,2.4162,2.72154,3.01817,3.30843,3.59408,3.87643,4.1565,4.43505,4.71261,5.54208,6.90694,8.19692,9.3546,10.4198,11.5254
old,Mix5,10,5.86914,1.37421,1.70344,2.00865,2.29776,2.57547,2.84488,3.10825,3.36723,3.62306,3.87667,4.12875,4.37974,5.12818,6.35141,7.51064,8.62283,9.79943,11.1639
old,Mix5,11,5.86983,1.3514,1.6595,1.94451,2.21408,2.47269,2.72334,2.9682,3.20885,3.44649,3.68202,3.91612,4.14925,4.845,5.98559,7.06576,8.07898,9.11218,10.2875
old,Mix5,12,5.86899,1.33059,1.61953,1.8863,2.13824,2.37967,2.61347,2.84172,3.06593,3.28726,3.50659,3.72457,3.94168,4.59009,5.65638,6.66827,7.6033,8.52441,9.5467
old,Mix5,13,5.86886,1.31145,1.58285,1.83298,2.06889,2.29473,2.51326,2.72646,2.9358,3.14239,3.34707,3.55048,3.7531,4.35862,5.35732,6.30843,7.17926,8.01149,8.90942
old,Mix5,14,5.86877,1.29372,1.54898,1.78383,2.00506,2.21664,2.42123,2.62071,2.81649,3.00964,3.20097,3.39111,3.58051,4.14689,5.08356,5.9794,6.79565,7.5561,8.35231
old,Mix5,15,5.86956,1.27721,1.51751,1.73825,1.94595,2.14441,2.33617,2.52305,2.7064,2.88722,3.06632,3.24429,3.42158,3.95201,4.83142,5.67634,6.44483,7.14614,7.85849
old,Mix6,0.015,6.57716,1.29544,1.46073,1.57709,1.66758,1.74269,1.808,1.8667,1.92077,1.97147,2.01963,2.06579,2.1103,2.23565,2.41758,2.55779,2.65818,2.74472,2.84841
old,Mix6,0.02,6.59038,1.67365,2.14104,2.51665,2.83769,3.12322,3.38452,3.62878,3.86088,4.08423,4.30128,4.51379,4.72306,5.33912,6.33902,7.27407,8.09127,8.81112,9.55481
old,Mix6,0.03,6.59544,2.96471,4.88392,6.80946,8.76237,10.7567,12.8031,14.9107,17.0874,19.3402,21.6755,24.0991,26.6161,34.7703,50.4937,68.7311,89.0503,111.765,138.682
old,Mix6,0.04,6.59828,4.44916,9.19933,15.1658,22.3776,30.8795,40.7187,51.9405,64.5875,78.6994,94.3139,111.469,130.205,196.398,345.131,559.422,867.969,1284.09,1778.94
old,Mix6,0.05,6.60130,5.67318,13.4135,24.5008,39.4334,58.7478,82.9863,112.682,148.348,190.476,239.531,295.96,360.201,604.397,1221.43,2231.06,3890.26,6417.59,9654.49
old,Mix6,0.06,6.60463,6.15079,15.7874,30.8502,52.6438,82.6053,122.247,173.115,236.755,314.686,408.388,519.298,648.83,1163.84,2562.63,5047.32,9499.49,16807.1,26551.9
old,Mix6,0.08,6.60992,5.92783,16.3302,34.0815,61.6872,102.045,158.364,234.078,332.766,458.071,613.648,803.128,1030.14,1974.06,4725.35,9991.22,20054.9,37141.5,59616.4
old,Mix6,0.1,6.61407,5.4589,15.1064,31.9559,58.7532,98.7931,155.868,234.207,338.402,473.325,644.058,855.832,1114.01,2223.21,5605.08,12210.1,25029.2,48028.6,81637.5
old,Mix6,0.15,6.62025,4.11871,11.0773,23.448,43.3483,73.2946,116.144,175.023,253.248,354.243,481.465,638.351,828.298,1630.63,3994.23,8475.77,16984.4,31635.1,51384.5
old,Mix6,0.2,6.62097,3.5232,8.97925,18.4186,33.2267,54.9895,85.4352,126.376,179.647,247.051,330.314,431.057,550.795,1038.22,2382.62,4764.81,9001.33,15737.8,23920.2
old,Mix6,0.3,6.62614,3.02787,7.00522,13.3932,22.8007,35.879,53.2884,75.6699,103.622,137.684,178.322,225.927,280.822,491.847,1017.86,1849.03,3179.2,5119.08,7325.81
old,Mix6,0.356,6.62728,2.86293,6.36339,11.8009,19.5805,30.1198,43.8235,61.0652,82.1735,107.423,137.032,171.161,209.927,354.824,699.886,1221.53,2019.32,3115.74,4270.72
old,Mix6,0.4,6.62792,2.75067,5.94082,10.7779,17.5532,26.558,38.0624,52.303,69.4737,89.7217,113.147,139.808,169.728,279.042,529.524,893.641,1428.73,2127.69,2816.05
old,Mix6,0.5,6.62882,2.58006,5.27332,9.16024,14.3839,21.081,29.369,39.3398,51.0573,64.5564,79.8458,96.9114,115.723,182.245,326.479,524.274,803.087,1163.03,1526.59
old,Mix6,0.511,6.62873,2.56507,5.21593,9.02391,14.1216,20.6353,28.6724,38.3158,49.6215,62.6183,77.3101,93.6797,111.695,175.219,312.318,499.365,761.384,1096.95,1432.77
old,Mix6,0.6,6.62933,2.45435,4.80055,8.05118,12.2719,17.5227,23.8487,31.2774,39.8175,49.4607,60.1833,71.9501,84.7182,128.597,219.247,336.867,492.307,677.598,847.894
old,Mix6,0.662,6.63168,2.38973,4.57388,7.54245,11.3354,15.9882,21.5246,27.9538,35.2712,43.459,52.4885,62.3234,72.923,108.922,182.006,275.505,397.962,543.302,677.437
old,Mix6,0.8,6.62936,2.26606,4.15359,6.61975,9.66663,13.2949,17.4984,22.2627,27.5658,33.3795,39.6708,46.4042,53.5445,77.0977,122.739,178.726,249.826,332.221,407.122
old,Mix6,1,6.62998,2.14731,3.75087,5.75246,8.13444,10.8817,13.9771,17.4007,21.1299,25.1402,29.4062,33.9028,38.6064,53.7659,82.1049,115.551,156.379,202.147,243.279
old,Mix6,1.173,6.29426,2.10252,3.58842,5.39773,7.50874,9.90378,12.5651,15.4738,18.6102,21.954,25.4848,29.1834,33.0318,45.3377,68.1169,94.7489,126.965,163.072,196.281
old,Mix6,1.33,6.05043,2.06194,3.44554,5.0904,6.97206,9.07108,11.3692,13.8483,16.4904,19.278,22.1943,25.2237,28.3524,38.2317,56.1818,76.7877,101.192,127.884,151.983
old,Mix6,1.5,5.99574,2.01125,3.27547,4.73541,6.36624,8.14878,10.0659,12.1018,14.2413,16.4702,18.7758,21.1462,23.5714,31.1034,44.4029,59.1347,75.9094,93.6045,109.227
old,Mix6,2,5.96845,1.89965,2.94033,4.08356,5.31265,6.61562,7.98261,9.40508,10.8755,12.387,13.9337,15.5103,17.1124,22.0401,30.5984,39.7586,49.7627,60.2522,70.1563
old,Mix6,2.51,5.96499,1.81761,2.71414,3.6659,4.66277,5.69781,6.76561,7.86168,8.98226,10.1241,11.2846,12.4615,13.6531,17.3053,23.6555,30.4454,37.7014,45.0799,52.0496
old,Mix6,3,5.96157,1.75316,2.54256,3.35605,4.1885,5.03649,5.89743,6.76927,7.65034,8.53927,9.43496,10.3365,11.2434,13.9923,18.6757,23.5213,28.486,33.3969,38.0831
old,Mix6,4,5.95782,1.6542,2.30085,2.94319,3.58256,4.2198,4.85554,5.49024,6.12429,6.75801,7.39163,8.02538,8.65943,10.5646,13.753,16.9536,20.1461,23.2934,26.3464
old,Mix6,5,5.95699,1.57595,2.12301,2.65361,3.17269,3.68334,4.18774,4.68753,5.18396,5.67805,6.17056,6.66212,7.15318,8.62587,11.0762,13.4837,15.8017,18.055,20.3497
old,Mix6,6,5.95569,1.52565,2.01149,2.47517,2.92362,3.36106,3.79043,4.21391,4.63315,5.04947,5.46388,5.87718,6.28998,7.52887,9.59531,11.6253,13.5735,15.4789,17.4697
old,Mix6,7,5.95409,1.47992,1.91502,2.32559,2.7195,3.10144,3.47467,3.84151,4.20376,4.5628,4.91967,5.2752,5.63,6.69328,8.45801,10.1577,11.7006,13.0644,14.3524
old,Mix6,8,5.95254,1.4403,1.83268,2.1992,2.54829,2.88493,3.21253,3.53353,3.84976,4.16263,4.47324,4.78242,5.09079,6.01466,7.54855,9.0212,10.3271,11.3996,12.2958
old,Mix6,9,5.95303,1.40501,1.76354,2.09718,2.4141,2.71914,3.01557,3.30572,3.59135,3.87376,4.15398,4.43276,4.71063,5.54144,6.90942,8.2018,9.3578,10.4147,11.5063
old,Mix6,10,5.95009,1.37346,1.7021,2.00686,2.29565,2.57312,2.84242,3.10575,3.36478,3.62073,3.87452,4.12683,4.37809,5.1274,6.35114,7.50891,8.62065,9.80165,11.1758
old,Mix6,11,5.95065,1.35065,1.65821,1.94283,2.21213,2.47058,2.72119,2.96608,3.20684,3.44466,3.68045,3.91485,4.14834,4.84534,5.98785,7.06844,8.08115,9.1153,10.2944
old,Mix6,12,5.94985,1.32984,1.61827,1.88469,2.13642,2.37775,2.61155,2.83988,3.06425,3.28581,3.50544,3.72378,3.9413,4.59123,5.66041,6.67444,7.60997,8.53056,9.55262
old,Mix6,13,5.94939,1.3107,1.58163,1.83145,2.06719,2.29296,2.51153,2.72485,2.93438,3.14123,3.34624,3.55004,3.75311,4.3603,5.36253,6.31717,7.18991,8.02147,8.91678
old,Mix6,14,5.94947,1.29297,1.54777,1.78235,2.00344,2.21498,2.41963,2.61925,2.81524,3.00868,3.20036,3.39091,3.58079,4.14892,5.08955,5.98999,6.80963,7.57006,8.36249
old,Mix6,15,5.95019,1.27646,1.51632,1.73681,1.94439,2.14283,2.33468,2.52172,2.70529,2.88641,3.06587,3.24426,3.42203,3.95426,4.83787,5.68814,6.46135,7.16373,7.87206
old,Mix7,0.015,6.66324,1.28262,1.43926,1.5489,1.63384,1.70416,1.76519,1.81998,1.8704,1.91765,1.96251,2.00548,2.0469,2.1634,2.33201,2.4613,2.55336,2.63258,2.72776
old,Mix7,0.02,6.67767,1.64514,2.08538,2.43566,2.7329,2.99587,3.23555,3.45892,3.67064,3.87397,4.07122,4.26404,4.45364,5.01015,5.90682,6.73449,7.44693,8.07049,8.72065
old,Mix7,0.03,6.68592,2.88605,4.68453,6.46151,8.24272,10.0446,11.8791,13.7562,15.6839,17.6695,19.7191,21.8384,24.0323,31.0989,44.5879,60.005,76.8116,95.121,116.468
old,Mix7,0.04,6.69074,4.33046,8.80595,14.3309,20.9146,28.5818,37.3603,47.2777,58.3597,70.6307,84.1141,98.8341,114.817,170.687,293.91,467.49,711.571,1034.02,1412.8
old,Mix7,0.05,6.69474,5.52118,12.8604,23.2152,36.9829,54.5889,76.4586,103.004,134.617,171.665,214.494,263.432,318.798,526.844,1042.57,1870.08,3204.5,5198.05,7705.52
old,Mix7,0.06,6.69873,5.99487,15.1837,29.3591,49.6354,77.2262,113.391,159.399,216.5,285.907,368.783,466.248,579.391,1024.23,2211.22,4286.6,7950.43,13854.1,21557.7
old,Mix7,0.08,6.70470,5.80472,15.8114,32.7032,58.7219,96.4317,148.637,218.303,308.485,422.256,562.665,732.715,935.381,1770.04,4169.06,8713.37,17306.5,31643.4,50051.9
old,Mix7,0.1,6.70933,5.39564,14.754,30.9012,56.3202,93.9648,147.205,219.771,315.678,439.165,594.62,786.54,1019.51,2012.62,5003.63,10776.1,21856.9,41537.4,70071
old,Mix7,0.15,6.71632,4.0803,10.8675,22.8196,41.8934,70.3977,110.934,166.331,239.57,333.71,451.823,596.95,772.086,1507.56,3655.72,7700.08,15336.9,28428.7,46034
old,Mix7,0.2,6.71678,3.49011,8.82532,17.9897,32.2784,53.1634,82.2382,121.162,171.605,235.196,313.488,407.933,519.887,973.628,2219.85,4427.63,8337.04,14450.3,21667.9
old,Mix7,0.3,6.72256,3.01053,6.91699,13.1493,22.2779,34.9111,51.663,73.1282,99.8601,132.355,171.042,216.281,268.369,468.131,964.674,1747.17,2993.85,4800.39,6843
old,Mix7,0.356,6.72383,2.84791,6.2899,11.6041,19.1702,29.3792,42.6088,59.2065,79.4777,103.677,132.005,164.612,201.605,339.625,667.516,1161.73,1915.21,2949.93,4044.8
old,Mix7,0.4,6.72454,2.73724,5.87687,10.6105,17.2115,25.9529,37.0876,50.8364,67.3801,86.8559,109.357,134.937,163.618,268.269,507.617,854.605,1363.77,2031.61,2698.13
old,Mix7,0.5,6.72550,2.56888,5.22409,9.03764,14.1433,20.669,28.7244,38.3949,49.7395,62.7904,77.5546,94.0182,112.152,176.205,314.844,504.292,769.755,1110.36,1453.11
old,Mix7,0.511,6.72540,2.5537,5.16722,8.90408,13.8883,20.2379,28.0533,37.4113,48.3638,60.9367,75.1329,90.9353,108.313,169.519,301.382,480.673,730.492,1048.85,1366.81
old,Mix7,0.6,6.72601,2.44149,4.75547,7.95075,12.0887,17.2255,23.4031,30.6467,38.9639,48.3458,58.7692,70.1999,82.5967,125.167,213.034,326.946,477.617,658.22,826.353
old,Mix7,0.662,6.72861,2.37895,4.53537,7.45676,11.1802,15.739,21.155,27.4369,34.5798,42.5666,51.3699,60.9549,71.283,106.355,177.559,268.59,387.773,529.731,662.124
old,Mix7,0.8,6.72600,2.25939,4.12744,6.56072,9.56053,13.1273,17.255,21.9301,27.1319,32.8335,39.0038,45.6095,52.6166,75.7539,120.662,175.703,245.384,326.087,399.898
old,Mix7,1,6.72680,2.14082,3.72975,5.70891,8.0607,10.7702,13.8206,17.1926,20.8643,24.8121,29.0115,33.4381,38.0691,53.0012,80.9293,113.843,153.908,198.777,239.25
old,Mix7,1.173,6.38367,2.09714,3.57146,5.36366,7.45234,9.82023,12.45,15.3236,18.4216,21.7245,25.2127,28.8674,32.6711,44.841,67.3763,93.6704,125.393,160.983,193.947
old,Mix7,1.33,6.13414,2.05742,3.43171,5.06333,6.9283,9.00765,11.2836,13.7387,16.3554,19.1167,22.0063,25.009,28.1112,37.9138,55.7297,76.1333,100.244,126.692,150.809
old,Mix7,1.5,6.07852,2.00737,3.26405,4.71374,6.33218,8.10066,10.0026,12.0225,14.1457,16.3586,18.6484,21.0038,23.4148,30.9094,44.1496,58.783,75.4159,93.035,108.776
old,Mix7,2,6.05148,1.89578,2.93098,4.06757,5.28912,6.5838,7.94193,9.35511,10.8159,12.3176,13.8544,15.4211,17.0134,21.9124,30.4254,39.5361,49.475,59.8826,69.7072
old,Mix7,2.51,6.04754,1.81434,2.70682,3.65405,4.64607,5.67603,6.7386,7.82937,8.94461,10.0812,11.2364,12.408,13.5944,17.2312,23.5532,30.3048,37.5121,44.8437,51.782
old,Mix7,3,6.04461,1.75037,2.53673,3.34711,4.17647,5.02143,5.87943,6.74846,7.62685,8.51326,9.40657,10.3059,11.2107,13.9538,18.6268,23.4578,28.407,33.3091,37.997
old,Mix7,4,6.04075,1.65203,2.29679,2.93746,3.57531,4.2112,4.84572,5.47933,6.11241,6.74525,7.37812,8.0112,8.64467,10.5486,13.7364,16.9376,20.1313,23.2799,26.3337
old,Mix7,5,6.03981,1.57444,2.12024,2.64977,3.16795,3.67788,4.1817,4.68106,5.17721,5.67113,6.16362,6.65526,7.14651,8.62033,11.0737,13.4839,15.8037,18.0602,20.3618
old,Mix7,6,6.03838,1.52467,2.00959,2.47247,2.92026,3.35718,3.78619,4.20946,4.62864,5.04504,5.45969,5.87336,6.28666,7.52774,9.59905,11.6334,13.5857,15.4998,17.5087
old,Mix7,7,6.03670,1.47895,1.91328,2.32328,2.71676,3.09843,3.4715,3.83833,4.20069,4.55994,4.91714,5.2731,5.62842,6.69376,8.46277,10.166,11.7115,13.08,14.3801
old,Mix7,8,6.03499,1.43936,1.8311,2.1972,2.54602,2.88254,3.21014,3.53125,3.84769,4.16087,4.47187,4.78152,5.09044,6.01632,7.55431,9.03063,10.3388,11.4139,12.3165
old,Mix7,9,6.03549,1.40409,1.76205,2.09534,2.41207,2.71706,3.01355,3.30388,3.58976,3.87253,4.15317,4.43244,4.71087,5.5437,6.91573,8.2121,9.37169,10.4329,11.5309
old,Mix7,10,6.03222,1.37258,1.7007,2.00515,2.29378,2.57124,2.84062,3.10414,3.36343,3.61972,3.87393,4.12671,4.37851,5.12973,6.35721,7.51832,8.632,9.81393,11.1892
old,Mix7,11,6.03261,1.34983,1.65689,1.94122,2.21037,2.4688,2.71948,2.96455,3.20557,3.44373,3.67993,3.91481,4.14884,4.84781,5.99436,7.07886,8.09393,9.12864,10.3077
old,Mix7,12,6.03190,1.32908,1.61703,1.88316,2.13474,2.37604,2.60992,2.83841,3.06303,3.28492,3.50495,3.72377,3.94183,4.59373,5.6671,6.68548,7.62388,8.54512,9.56662
old,Mix7,13,6.03128,1.30998,1.58046,1.83,2.0656,2.29134,2.50998,2.72345,2.93322,3.14039,3.34579,3.55006,3.75366,4.36282,5.36935,6.32871,7.20492,8.03747,8.93193
old,Mix7,14,6.03156,1.29229,1.54667,1.78098,2.00192,2.21344,2.41815,2.61792,2.81415,3.0079,3.19997,3.39097,3.58137,4.15147,5.09649,6.00198,6.82571,7.58769,8.3793
old,Mix7,15,6.03199,1.27583,1.51528,1.73552,1.94296,2.14138,2.33328,2.52047,2.70427,2.88569,3.06552,3.24435,3.42264,3.95679,4.8448,5.70034,6.47814,7.18268,7.89048
old,Mix8,0.015,6.70545,1.27639,1.42888,1.53531,1.61761,1.68566,1.74467,1.79761,1.84631,1.89193,1.93523,1.97669,2.01665,2.12899,2.29134,2.41553,2.50371,2.57954,2.67077
old,Mix8,0.02,6.72070,1.63122,2.05844,2.39665,2.68263,2.93496,3.16448,3.37805,3.58023,3.77419,3.96219,4.14582,4.32624,4.85498,5.70363,6.4817,7.14629,7.72626,8.3339
old,Mix8,0.03,6.73099,2.84726,4.58737,6.29329,7.99298,9.70395,11.4389,13.2079,15.0193,16.8801,18.7966,20.7743,22.8177,29.3786,41.8296,55.9453,71.1542,87.4861,106.333
old,Mix8,0.04,6.73707,4.2716,8.61342,13.9259,20.21,27.4818,35.761,45.0673,55.4194,66.8349,79.331,92.9256,107.639,158.765,270.326,425.446,640.633,921.519,1248.89
old,Mix8,0.05,6.74167,5.44564,12.5888,22.5895,35.7986,52.5915,73.3409,98.4048,128.121,162.802,202.742,248.217,299.493,490.976,960.69,1706.18,2895.76,4653.81,6842.42
old,Mix8,0.06,6.74604,5.9173,14.8867,28.6313,48.177,74.634,109.146,152.857,206.884,272.301,350.132,441.354,546.916,959.501,2050.06,3940.43,7250.5,12530.9,19340.5
old,Mix8,0.08,6.75239,5.74342,15.5555,32.0279,57.2777,93.7119,143.946,210.729,296.875,405.195,538.464,699.399,890.685,1674.56,3911.14,8124.13,16044.5,29135.8,45731.2
old,Mix8,0.1,6.75728,5.36413,14.5797,30.3825,55.1296,91.6119,143,212.785,304.715,422.726,570.884,753.339,974.31,1912.32,4718.34,10097.8,20361.1,38485.5,64640
old,Mix8,0.15,6.76468,4.06117,10.7637,22.5099,41.1792,68.9803,108.393,162.102,232.93,323.762,437.488,576.96,744.981,1448.39,3493.38,7328.31,14547.2,26890.6,43461.5
old,Mix8,0.2,6.76501,3.47364,8.74908,17.7782,31.8122,52.2684,80.6754,118.62,167.691,229.438,305.33,396.739,504.945,942.501,2141.54,4264.94,8014.92,13826.4,20587
old,Mix8,0.3,6.77109,3.0019,6.87323,13.0287,22.0199,34.4344,50.8637,71.8798,98.0139,129.742,167.474,211.555,262.268,456.507,938.526,1696.9,2902.1,4642.53,6603.85
old,Mix8,0.356,6.77243,2.84044,6.25344,11.5067,18.9676,29.014,42.0105,58.292,78.1522,101.836,129.535,161.395,197.517,332.151,651.551,1132.15,1863.58,2867.42,3931.62
old,Mix8,0.4,6.77317,2.73056,5.84514,10.5276,17.0427,25.6543,36.607,50.1137,66.349,85.4448,107.491,132.539,160.609,262.956,496.782,835.249,1331.45,1983.47,2638.23
old,Mix8,0.5,6.77416,2.56332,5.19966,8.9769,14.0243,20.4655,28.4061,37.9287,49.0897,61.9196,76.4249,92.5916,110.391,173.222,309.079,494.365,753.188,1084.21,1416.63
old,Mix8,0.511,6.77406,2.54803,5.14305,8.84473,13.7729,20.0416,27.7476,36.9651,47.7435,60.1077,74.0596,89.5823,106.645,166.705,295.967,471.399,715.156,1024.98,1334.05
old,Mix8,0.6,6.77468,2.43508,4.73309,7.90099,11.9981,17.0786,23.183,30.3354,38.5428,47.796,58.0719,69.337,81.5506,123.475,209.965,322.04,470.33,648.552,815.494
old,Mix8,0.662,6.77740,2.37359,4.51626,7.41428,11.1034,15.6156,20.9722,27.1814,34.2381,42.1256,50.8171,60.2785,70.472,105.084,175.351,265.148,382.69,522.922,654.364
old,Mix8,0.8,6.77463,2.25607,4.11445,6.53142,9.50791,13.0442,17.1343,21.7652,26.9165,32.5624,38.6725,45.2142,52.1548,75.0825,119.617,174.174,243.132,322.965,396.19
old,Mix8,1,6.77552,2.13759,3.71926,5.6873,8.02411,10.7149,13.743,17.0894,20.7327,24.6494,28.8157,33.2075,37.8023,52.6209,80.3428,112.99,152.672,197.09,237.227
old,Mix8,1.173,6.42887,2.09445,3.56299,5.34666,7.42422,9.77858,12.3927,15.2486,18.3275,21.6101,25.0769,28.7096,32.491,44.5925,67.0055,93.1308,124.607,159.937,192.77
old,Mix8,1.33,6.17660,2.05515,3.42478,5.04977,6.90638,8.97588,11.2408,13.6838,16.2877,19.0358,21.912,24.9013,27.9902,37.7541,55.5028,75.8063,99.7711,126.095,150.215
old,Mix8,1.5,6.12048,2.00545,3.2584,4.70305,6.3154,8.07699,9.97148,11.9836,14.099,16.304,18.5863,20.9345,23.3388,30.8161,44.0296,58.6183,75.1863,92.775,108.584
old,Mix8,2,6.09352,1.89399,2.92661,4.06007,5.27801,6.56871,7.92253,9.33114,10.7871,12.284,13.8157,15.3774,16.9646,21.8483,30.3358,39.4186,49.3232,59.692,69.4826
old,Mix8,2.51,6.08926,1.8127,2.70325,3.64836,4.63813,5.66575,6.7259,7.8142,8.92695,10.061,11.2136,12.3827,13.5665,17.1952,23.5003,30.2277,37.4064,44.7155,51.6428
old,Mix8,3,6.08682,1.74883,2.53368,3.34262,4.17059,5.01424,5.87102,6.73891,7.61624,8.50165,9.39405,10.2925,11.1964,13.9371,18.6045,23.427,28.369,33.2704,37.9636
old,Mix8,4,6.08300,1.65104,2.29491,2.93476,3.57191,4.20718,4.84116,5.47432,6.10704,6.73961,7.37227,8.00524,8.63867,10.5429,13.7326,16.9368,20.1336,23.2841,26.3382
old,Mix8,5,6.08209,1.57385,2.11914,2.64823,3.16608,3.67575,4.17941,4.67869,5.17485,5.66888,6.16155,6.65345,7.14505,8.62033,11.077,13.4906,15.8136,18.0746,20.3844
old,Mix8,6,6.08070,1.52431,2.00878,2.47124,2.91865,3.35527,3.78406,4.20718,4.62632,5.04276,5.45754,5.87143,6.28503,7.52741,9.60132,11.6371,13.59,15.5084,17.5293
old,Mix8,7,6.07914,1.47836,1.91231,2.32206,2.7154,3.09703,3.47015,3.83709,4.19964,4.55914,4.91666,5.27298,5.6287,6.69541,8.46646,10.1704,11.717,13.095,14.4199
old,Mix8,8,6.07744,1.43859,1.82997,2.19592,2.54476,2.88142,3.20923,3.53063,3.84742,4.16099,4.47241,4.78251,5.09188,6.01907,7.55807,9.03238,10.3369,11.4151,12.3391
old,Mix8,9,6.07805,1.40343,1.76111,2.09431,2.41108,2.71621,3.01292,3.30351,3.58972,3.87285,4.1539,4.4336,4.71249,5.5468,6.9215,8.22096,9.38599,10.4581,11.5735
old,Mix8,10,6.07486,1.37203,1.69993,2.00433,2.29303,2.57063,2.84023,3.10401,3.36362,3.62026,3.87487,4.1281,4.38039,5.13343,6.36546,7.53223,8.64893,9.82855,11.1974
old,Mix8,11,6.07513,1.34936,1.6562,1.94044,2.20961,2.46813,2.71897,2.96424,3.20551,3.44397,3.6805,3.91576,4.15021,4.85074,6.00104,7.09034,8.10895,9.1437,10.3198
old,Mix8,12,6.07457,1.32867,1.61641,1.88244,2.13399,2.37534,2.60932,2.83797,3.06279,3.28493,3.50525,3.7244,3.94283,4.59612,5.67272,6.69513,7.63698,8.55958,9.58054
old,Mix8,13,6.07406,1.30964,1.57991,1.82933,2.06488,2.29063,2.50934,2.72293,2.93287,3.14025,3.3459,3.55047,3.7544,4.36483,5.37422,6.337,7.21628,8.05077,8.9463
old,Mix8,14,6.07447,1.29201,1.54618,1.78036,2.00124,2.21275,2.4175,2.61736,2.81373,3.00766,3.19995,3.39123,3.58194,4.15321,5.10084,6.0093,6.83564,7.59967,8.3933
old,Mix8,15,6.07453,1.2756,1.51487,1.73497,1.94234,2.14073,2.33265,2.5199,2.70381,2.8854,3.06543,3.24451,3.42308,3.95833,4.84876,5.70689,6.48686,7.19327,7.90352
old,Mix9,0.015,6.74657,1.27036,1.41886,1.52222,1.602,1.66789,1.72497,1.77615,1.82321,1.86729,1.9091,1.94914,1.98771,2.0961,2.25253,2.37191,2.45644,2.52908,2.61658
old,Mix9,0.02,6.76278,1.6177,2.03239,2.35907,2.63433,2.87656,3.09646,3.30075,3.49391,3.67903,3.85829,4.03325,4.20502,4.7076,5.51111,6.24279,6.86297,7.40273,7.97104
old,Mix9,0.03,6.77541,2.80928,4.49303,6.13079,7.7527,9.3773,11.0179,12.6847,14.3863,16.1296,17.9209,19.7654,21.6675,27.7537,39.2324,52.1353,65.8707,80.3981,96.971
old,Mix9,0.04,6.78291,4.21375,8.42585,13.5338,19.5311,26.4263,34.2319,42.9608,52.6252,63.237,74.8077,87.3498,100.878,147.589,248.352,386.505,575.385,818.751,1099.87
old,Mix9,0.05,6.78819,5.37127,12.3236,21.9819,34.6544,50.6699,70.3528,94.012,121.935,154.388,191.615,233.845,281.299,457.371,884.557,1554.77,2612.38,4157.66,6060.29
old,Mix9,0.06,6.79299,5.84086,14.5962,27.9233,46.7648,72.1342,105.068,146.592,197.704,259.349,332.424,417.777,516.23,898.71,1899.86,3619.69,6605.45,11318.9,17323.2
old,Mix9,0.08,6.79975,5.68298,15.3046,31.3692,55.8746,91.0787,139.419,203.442,285.734,388.866,515.355,667.658,848.189,1584.27,3668.82,7572.72,14867.4,26808.4,41747.7
old,Mix9,0.1,6.80490,5.33306,14.4087,29.8754,53.9691,89.325,138.922,206.028,294.132,406.888,548.053,721.45,930.955,1816.41,4446.48,9453.16,18943.2,35600.3,59513.9
